SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/11/2021;;1;;298;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/11/2021;;;;278;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/11/2021;;;;667;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;20/11/2021;;;;97;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;21/11/2021;;;;12;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;22/11/2021;;1;;305;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;23/11/2021;;1;;275;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;24/11/2021;;1;;222;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;25/11/2021;;;;205;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;26/11/2021;;;;505;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;27/11/2021;;;;90;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;28/11/2021;;;;10;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;29/11/2021;;;;358;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;30/11/2021;;1;;427;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;01/12/2021;;;;355;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;02/12/2021;;;;286;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;03/12/2021;;;;712;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;04/12/2021;;;;76;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;05/12/2021;;;;6;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;06/12/2021;;;;295;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;07/12/2021;;;;278;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;08/12/2021;;;;4;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;09/12/2021;;;;414;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;10/12/2021;;1;;373;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;11/12/2021;;;;69;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;12/12/2021;;;;8;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;13/12/2021;;;;463;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;14/12/2021;;1;;394;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;15/12/2021;;;;326;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;16/12/2021;;;;335;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/12/2021;;1;;233;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/12/2021;;;;47;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/12/2021;;;;8;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;20/12/2021;;;;338;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;21/12/2021;;;;263;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;22/12/2021;;;;271;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;23/12/2021;;;;206;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;24/12/2021;;;;52;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;26/12/2021;;;;2;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;27/12/2021;;;;399;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;28/12/2021;;;;508;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;29/12/2021;;;;504;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;30/12/2021;;;;488;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;31/12/2021;;;;133;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;03/01/2022;;;;326;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;04/01/2022;;;;277;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;05/01/2022;;2;;250;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;06/01/2022;;1;;196;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;07/01/2022;;;;196;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;08/01/2022;;;;13;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;09/01/2022;;;;2;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;10/01/2022;;;;184;16
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;11/01/2022;;;;150;16
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;12/01/2022;;;;101;10
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;13/01/2022;;1;;116;12
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;14/01/2022;;;;115;8
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;15/01/2022;;;;15;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;16/01/2022;;;;1;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/01/2022;;;;98;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/01/2022;;;;97;5
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/01/2022;;;;107;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;20/01/2022;;;;62;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;21/01/2022;;;;73;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;22/01/2022;;;;9;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;23/01/2022;;;;1;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;24/01/2022;;;;74;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;25/01/2022;;;;59;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;26/01/2022;;;;47;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;27/01/2022;;2;;42;5
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;28/01/2022;;;;39;9
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;29/01/2022;;;;6;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;30/01/2022;;;;1;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;31/01/2022;;;;65;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;01/02/2022;;;;57;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;02/02/2022;;;;46;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;03/02/2022;;;;49;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;04/02/2022;;;;33;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;05/02/2022;;;;4;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;06/02/2022;;;;1;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;07/02/2022;;;;32;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;08/02/2022;;;;51;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;09/02/2022;;;;31;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;10/02/2022;;;;23;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;11/02/2022;;;;30;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;12/02/2022;;;;3;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;13/02/2022;;;;1;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;14/02/2022;;;;33;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;15/02/2022;;;;27;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;16/02/2022;;1;;29;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/02/2022;;;;23;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/02/2022;;;;22;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/02/2022;;;;2;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;21/02/2022;;;;32;9
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;22/02/2022;;;;37;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;23/02/2022;;;;29;5
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;24/02/2022;;;;22;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;25/02/2022;;;;26;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;28/02/2022;;;;33;13
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;01/03/2022;;;;23;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;02/03/2022;;;;17;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;03/03/2022;;;;13;9
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;04/03/2022;;1;;15;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;05/03/2022;;;;2;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;07/03/2022;;;;18;9
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;08/03/2022;;;;13;9
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;09/03/2022;;;;10;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;10/03/2022;;;;9;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;11/03/2022;;;;22;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;12/03/2022;;;;3;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;13/03/2022;;;;;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;14/03/2022;;;;10;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;15/03/2022;;;;13;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;16/03/2022;;;;9;9
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/03/2022;;;;7;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/03/2022;;;;11;7
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/03/2022;;;;;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;21/03/2022;;;;12;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;22/03/2022;;;;2;7
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;23/03/2022;;;;6;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;24/03/2022;;;;11;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;25/03/2022;;;;12;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;26/03/2022;;;;3;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;28/03/2022;;;;4;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;29/03/2022;;;;9;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;30/03/2022;;;;11;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;31/03/2022;;;;7;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;01/04/2022;;;;6;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;02/04/2022;;;;2;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;04/04/2022;;1;;13;11
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;05/04/2022;;;;3;5
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;06/04/2022;;;;10;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;07/04/2022;;;;5;3
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;08/04/2022;;1;;6;9
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;09/04/2022;;;;1;2
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;11/04/2022;;;;9;11
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;12/04/2022;;;;5;11
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;13/04/2022;;;;6;8
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;14/04/2022;;;;10;16
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;16/04/2022;;;;;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/04/2022;;;;1;
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/04/2022;;;;8;141
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/04/2022;;;;6;156
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;20/04/2022;;;;13;163
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;21/04/2022;;;;9;142
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;22/04/2022;;;;9;221
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;23/04/2022;;;;;61
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;24/04/2022;;;;;4
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;25/04/2022;;;;7;210
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;26/04/2022;;;;3;167
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;27/04/2022;;;;6;150
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;28/04/2022;;;;7;182
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;29/04/2022;;;;8;277
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;30/04/2022;;;;6;49
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;01/05/2022;;;;;1
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;02/05/2022;;;;3;215
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;03/05/2022;;;;11;205
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;04/05/2022;;;;6;192
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;05/05/2022;;;;7;199
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;06/05/2022;;;;10;193
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;07/05/2022;;;;2;44
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;09/05/2022;;;;6;220
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;10/05/2022;;;;9;252
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;11/05/2022;;;;9;317
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;12/05/2022;;;;7;310
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;13/05/2022;;;;15;369
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;14/05/2022;;;;2;136
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;15/05/2022;;;;2;6
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;16/05/2022;;1;;13;432
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/05/2022;;;;11;442
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/05/2022;;;;11;413
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/05/2022;;;;21;419
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;20/05/2022;;;;21;470
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;21/05/2022;;;;1;90
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;22/05/2022;;;;;12
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;23/05/2022;;;;19;440
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;24/05/2022;;;;13;427
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;25/05/2022;;;;12;413
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;26/05/2022;;;;9;485
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;27/05/2022;;;;22;496
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;28/05/2022;;;;4;231
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;29/05/2022;;;;1;20
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;30/05/2022;;;;16;577
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;31/05/2022;;;;20;643
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;01/06/2022;;;;18;609
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;02/06/2022;;;;14;549
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;03/06/2022;;;;10;533
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;04/06/2022;;;;7;196
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;05/06/2022;;;;2;26
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;06/06/2022;;;;16;539
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;07/06/2022;;;;10;450
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;08/06/2022;;;;8;437
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;09/06/2022;;;;11;356
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;10/06/2022;;;;12;435
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;11/06/2022;;;;1;164
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;12/06/2022;;;;1;11
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;13/06/2022;;;;9;326
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;14/06/2022;;;;6;290
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;15/06/2022;;1;;3;279
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;16/06/2022;;;;8;236
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;17/06/2022;;;;6;300
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;18/06/2022;;;;2;99
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;19/06/2022;;;;;5
Enfermos crónicos desde los 18 a 59 años;Población vulnerable;20/06/2022;;;;10;491
