REGION_CORTO;COMUNA;NOMBRE_ESTAB;Laboratorio;FECHA_INMUNIZACION;SUM_of_1aDOSIS;SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;28/04/2021;3;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;29/04/2021;6;;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;30/04/2021;1;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;03/05/2021;4;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;04/05/2021;2;11;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;05/05/2021;4;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;06/05/2021;5;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;07/05/2021;2;;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;10/05/2021;2;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;11/05/2021;4;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;12/05/2021;2;6;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;13/05/2021;3;3;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;14/05/2021;1;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;17/05/2021;7;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;18/05/2021;5;7;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;19/05/2021;6;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;20/05/2021;1;3;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;24/05/2021;3;15;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;25/05/2021;10;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;26/05/2021;5;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;27/05/2021;4;6;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;28/05/2021;1;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;31/05/2021;9;3;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;01/06/2021;8;3;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;02/06/2021;4;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;03/06/2021;1;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;07/06/2021;2;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;08/06/2021;5;3;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;09/06/2021;;2;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;10/06/2021;1;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;11/06/2021;3;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;14/06/2021;1;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;15/06/2021;4;6;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;16/06/2021;5;3;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;17/06/2021;2;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;18/06/2021;5;;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;22/06/2021;65;10;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;23/06/2021;60;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;24/06/2021;62;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;25/06/2021;63;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;29/06/2021;40;11;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;30/06/2021;31;5;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;01/07/2021;292;3;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;02/07/2021;172;1;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;05/07/2021;33;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;06/07/2021;42;4;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;07/07/2021;243;;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;08/07/2021;139;2;
" Valparaíso";Concón;Centro de Salud Familiar Concón;Pfizer;09/07/2021;122;3;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;18/03/2021;10;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;19/03/2021;8;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;22/03/2021;2;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;23/03/2021;7;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;24/03/2021;2;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;25/03/2021;3;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;05/04/2021;3;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;06/04/2021;4;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;07/04/2021;3;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;12/04/2021;1;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;13/04/2021;2;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;14/04/2021;2;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;15/04/2021;2;8;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;16/04/2021;3;8;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;19/04/2021;1;3;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;20/04/2021;;6;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;21/04/2021;;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;22/04/2021;1;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;23/04/2021;2;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;27/04/2021;;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;28/04/2021;2;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;29/04/2021;3;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;30/04/2021;9;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;03/05/2021;2;3;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;04/05/2021;2;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;05/05/2021;1;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;06/05/2021;;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;10/05/2021;;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;11/05/2021;2;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;12/05/2021;;3;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;13/05/2021;2;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;14/05/2021;;3;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;17/05/2021;2;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;18/05/2021;1;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;24/05/2021;;3;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;25/05/2021;3;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;26/05/2021;2;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;27/05/2021;;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;28/05/2021;2;7;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;29/05/2021;;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;31/05/2021;1;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;01/06/2021;1;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;02/06/2021;;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;03/06/2021;;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;08/06/2021;;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;09/06/2021;1;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;10/06/2021;;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;14/06/2021;;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;15/06/2021;;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;16/06/2021;2;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;17/06/2021;2;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;22/06/2021;11;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;23/06/2021;19;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;24/06/2021;14;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;25/06/2021;7;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;26/06/2021;;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;29/06/2021;6;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;30/06/2021;6;2;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;01/07/2021;48;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;02/07/2021;44;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;03/07/2021;3;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;05/07/2021;2;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;06/07/2021;5;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;07/07/2021;60;1;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;08/07/2021;65;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Pfizer;09/07/2021;39;;
" Valparaíso";El Quisco;Centro de Salud Familiar El Quisco;Sinovac;05/07/2021;1;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;22/06/2021;3;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;24/06/2021;3;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;25/06/2021;3;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;29/06/2021;1;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;30/06/2021;3;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;01/07/2021;25;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;02/07/2021;23;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;05/07/2021;10;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;06/07/2021;8;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;07/07/2021;5;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;08/07/2021;27;;
" Valparaíso";El Tabo;Centro de Salud Familiar El Tabo;Pfizer;09/07/2021;20;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;22/06/2021;1;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;24/06/2021;4;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;25/06/2021;2;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;29/06/2021;3;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;30/06/2021;1;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;01/07/2021;20;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;02/07/2021;9;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;05/07/2021;3;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;06/07/2021;4;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;07/07/2021;10;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;08/07/2021;23;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Pfizer;09/07/2021;17;;
" Valparaíso";El Tabo;Posta de Salud Rural Las Cruces (El Tabo);Sinovac;25/06/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;11/05/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;12/05/2021;2;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;18/05/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;19/05/2021;2;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;20/05/2021;5;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;24/05/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;27/05/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;28/05/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;29/05/2021;2;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;01/06/2021;3;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;05/06/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;07/06/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;08/06/2021;2;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;09/06/2021;;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;10/06/2021;;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;15/06/2021;;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;16/06/2021;;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;17/06/2021;;5;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;19/06/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;21/06/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;22/06/2021;5;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;23/06/2021;13;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;24/06/2021;13;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;25/06/2021;6;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;26/06/2021;1;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;29/06/2021;15;3;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;30/06/2021;18;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;01/07/2021;46;2;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;02/07/2021;36;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;03/07/2021;8;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;05/07/2021;15;2;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;06/07/2021;10;2;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;07/07/2021;45;1;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;08/07/2021;37;;
" Valparaíso";Hijuelas;Centro de Salud Familiar Hijuelas;Pfizer;09/07/2021;28;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;26/05/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;28/05/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;01/06/2021;2;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;02/06/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;04/06/2021;4;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;07/06/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;14/06/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;16/06/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;18/06/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;22/06/2021;6;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;23/06/2021;11;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;24/06/2021;14;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;25/06/2021;16;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;29/06/2021;9;2;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;30/06/2021;10;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;01/07/2021;9;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;02/07/2021;9;2;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;03/07/2021;3;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;05/07/2021;11;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;06/07/2021;8;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;07/07/2021;7;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;08/07/2021;5;;
" Valparaíso";Hijuelas;Posta de Salud Rural Romeral;Pfizer;09/07/2021;12;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;18/05/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;25/05/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;29/05/2021;2;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;05/06/2021;2;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;16/06/2021;;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;23/06/2021;3;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;24/06/2021;3;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;25/06/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;26/06/2021;5;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;29/06/2021;7;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;30/06/2021;8;1;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;01/07/2021;14;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;02/07/2021;10;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;03/07/2021;;2;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;05/07/2021;6;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;06/07/2021;1;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;07/07/2021;12;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;08/07/2021;4;;
" Valparaíso";Hijuelas;Posta de Salud Rural Villa Prat;Pfizer;09/07/2021;11;;
" Valparaíso";La Cruz;Centro de Salud Familiar La Cruz;Pfizer;01/07/2021;28;;
" Valparaíso";La Cruz;Centro de Salud Familiar La Cruz;Pfizer;02/07/2021;53;;
" Valparaíso";La Cruz;Centro de Salud Familiar La Cruz;Pfizer;05/07/2021;11;;
" Valparaíso";La Cruz;Centro de Salud Familiar La Cruz;Pfizer;06/07/2021;26;;
" Valparaíso";La Cruz;Centro de Salud Familiar La Cruz;Pfizer;07/07/2021;49;;
" Valparaíso";La Cruz;Centro de Salud Familiar La Cruz;Pfizer;08/07/2021;68;;
" Valparaíso";La Cruz;Centro de Salud Familiar La Cruz;Pfizer;09/07/2021;49;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;27/05/2021;2;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;03/06/2021;1;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;11/06/2021;1;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;22/06/2021;8;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;23/06/2021;4;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;24/06/2021;6;2;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;25/06/2021;8;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;29/06/2021;7;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;01/07/2021;45;1;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;02/07/2021;65;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;05/07/2021;24;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;06/07/2021;26;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;07/07/2021;88;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;08/07/2021;58;;
" Valparaíso";La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;Pfizer;09/07/2021;87;;
" Valparaíso";La Ligua;Posta de Salud Rural La Canela;Pfizer;01/07/2021;6;;
" Valparaíso";La Ligua;Posta de Salud Rural La Canela;Pfizer;08/07/2021;9;;
" Valparaíso";Limache;;Pfizer;26/06/2021;14;;
" Valparaíso";Limache;;Pfizer;29/06/2021;2;;
" Valparaíso";Limache;;Pfizer;03/07/2021;8;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;19/03/2021;16;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;22/03/2021;7;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;23/03/2021;15;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;25/03/2021;6;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;05/04/2021;6;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;06/04/2021;1;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;12/04/2021;2;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;13/04/2021;1;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;14/04/2021;1;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;15/04/2021;1;;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;16/04/2021;3;14;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;19/04/2021;;9;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;20/04/2021;;15;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;22/04/2021;;3;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;26/04/2021;;1;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;29/04/2021;1;1;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;03/05/2021;;4;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;04/05/2021;1;1;
" Valparaíso";Limache;Hospital Santo Tomás (Limache);Pfizer;05/05/2021;;3;
