SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
Administrativo de apoyo no clinico sector público;Personal de salud;02/07/2021;5;29;6;;
Administrativo de apoyo no clinico sector público;Personal de salud;03/07/2021;;4;;;
Administrativo de apoyo no clinico sector público;Personal de salud;05/07/2021;1;31;;;
Administrativo de apoyo no clinico sector público;Personal de salud;06/07/2021;7;35;2;;
Administrativo de apoyo no clinico sector público;Personal de salud;07/07/2021;3;26;1;;
Administrativo de apoyo no clinico sector público;Personal de salud;08/07/2021;3;25;3;;
Administrativo de apoyo no clinico sector público;Personal de salud;09/07/2021;6;23;2;;
Administrativo de apoyo no clinico sector público;Personal de salud;10/07/2021;2;3;;;
Administrativo de apoyo no clinico sector público;Personal de salud;11/07/2021;;2;;;
Administrativo de apoyo no clinico sector público;Personal de salud;12/07/2021;6;24;4;;
Administrativo de apoyo no clinico sector público;Personal de salud;13/07/2021;2;26;3;;
Administrativo de apoyo no clinico sector público;Personal de salud;14/07/2021;3;14;2;;
Administrativo de apoyo no clinico sector público;Personal de salud;15/07/2021;4;23;5;;
Administrativo de apoyo no clinico sector público;Personal de salud;16/07/2021;;1;;;
Administrativo de apoyo no clinico sector público;Personal de salud;18/07/2021;1;2;;;
Administrativo de apoyo no clinico sector público;Personal de salud;19/07/2021;3;26;2;;
Administrativo de apoyo no clinico sector público;Personal de salud;20/07/2021;8;24;1;;
Administrativo de apoyo no clinico sector público;Personal de salud;21/07/2021;3;18;2;;
Administrativo de apoyo no clinico sector público;Personal de salud;22/07/2021;5;17;3;;
Administrativo de apoyo no clinico sector público;Personal de salud;23/07/2021;11;7;1;;
Administrativo de apoyo no clinico sector público;Personal de salud;24/07/2021;;1;;;
Administrativo de apoyo no clinico sector público;Personal de salud;26/07/2021;6;6;;;
Administrativo de apoyo no clinico sector público;Personal de salud;27/07/2021;5;11;;;
Administrativo de apoyo no clinico sector público;Personal de salud;28/07/2021;6;12;1;;
Administrativo de apoyo no clinico sector público;Personal de salud;29/07/2021;3;8;;;
Administrativo de apoyo no clinico sector público;Personal de salud;30/07/2021;4;6;2;;
Administrativo de apoyo no clinico sector público;Personal de salud;31/07/2021;;1;;;
Administrativo de apoyo no clinico sector público;Personal de salud;02/08/2021;10;8;;;
Administrativo de apoyo no clinico sector público;Personal de salud;03/08/2021;14;22;;;
Administrativo de apoyo no clinico sector público;Personal de salud;04/08/2021;5;6;;;
Administrativo de apoyo no clinico sector público;Personal de salud;05/08/2021;1;6;;;
Administrativo de apoyo no clinico sector público;Personal de salud;06/08/2021;3;11;;;
Administrativo de apoyo no clinico sector público;Personal de salud;09/08/2021;18;11;;;
Administrativo de apoyo no clinico sector público;Personal de salud;10/08/2021;24;10;;;
Administrativo de apoyo no clinico sector público;Personal de salud;11/08/2021;2;6;;12;
Administrativo de apoyo no clinico sector público;Personal de salud;12/08/2021;;2;;10;
Administrativo de apoyo no clinico sector público;Personal de salud;13/08/2021;;2;;20;
Administrativo de apoyo no clinico sector público;Personal de salud;14/08/2021;;;;2;
Administrativo de apoyo no clinico sector público;Personal de salud;15/08/2021;1;3;;;
Administrativo de apoyo no clinico sector público;Personal de salud;16/08/2021;8;12;;54;
Administrativo de apoyo no clinico sector público;Personal de salud;17/08/2021;4;9;1;98;
Administrativo de apoyo no clinico sector público;Personal de salud;18/08/2021;;8;;168;
Administrativo de apoyo no clinico sector público;Personal de salud;19/08/2021;1;3;1;357;
Administrativo de apoyo no clinico sector público;Personal de salud;20/08/2021;3;7;;1085;
Administrativo de apoyo no clinico sector público;Personal de salud;21/08/2021;;2;;7;
Administrativo de apoyo no clinico sector público;Personal de salud;22/08/2021;;2;;1;
Administrativo de apoyo no clinico sector público;Personal de salud;23/08/2021;2;10;1;91;
Administrativo de apoyo no clinico sector público;Personal de salud;24/08/2021;3;10;;85;
Administrativo de apoyo no clinico sector público;Personal de salud;25/08/2021;2;9;;58;
Administrativo de apoyo no clinico sector público;Personal de salud;26/08/2021;1;9;;67;
Administrativo de apoyo no clinico sector público;Personal de salud;27/08/2021;;4;1;91;
Administrativo de apoyo no clinico sector público;Personal de salud;28/08/2021;2;;;4;
Administrativo de apoyo no clinico sector público;Personal de salud;30/08/2021;4;9;;72;
Administrativo de apoyo no clinico sector público;Personal de salud;31/08/2021;5;15;1;68;
Administrativo de apoyo no clinico sector público;Personal de salud;01/09/2021;;10;;140;
Administrativo de apoyo no clinico sector público;Personal de salud;02/09/2021;1;1;2;165;
Administrativo de apoyo no clinico sector público;Personal de salud;03/09/2021;1;;;471;
Administrativo de apoyo no clinico sector público;Personal de salud;04/09/2021;;1;;2;
Administrativo de apoyo no clinico sector público;Personal de salud;06/09/2021;6;15;1;604;
Administrativo de apoyo no clinico sector público;Personal de salud;07/09/2021;2;21;1;807;
Administrativo de apoyo no clinico sector público;Personal de salud;08/09/2021;1;6;;935;
Administrativo de apoyo no clinico sector público;Personal de salud;09/09/2021;;2;;640;
Administrativo de apoyo no clinico sector público;Personal de salud;10/09/2021;2;1;;629;
Administrativo de apoyo no clinico sector público;Personal de salud;11/09/2021;;;;83;
Administrativo de apoyo no clinico sector público;Personal de salud;13/09/2021;8;12;;1239;
Administrativo de apoyo no clinico sector público;Personal de salud;14/09/2021;6;16;;1378;
Administrativo de apoyo no clinico sector público;Personal de salud;15/09/2021;3;1;;1028;
Administrativo de apoyo no clinico sector público;Personal de salud;16/09/2021;2;3;;380;
Administrativo de apoyo no clinico sector público;Personal de salud;20/09/2021;1;2;;648;
Administrativo de apoyo no clinico sector público;Personal de salud;21/09/2021;3;5;;915;
Administrativo de apoyo no clinico sector público;Personal de salud;22/09/2021;4;3;1;1074;
Administrativo de apoyo no clinico sector público;Personal de salud;23/09/2021;5;2;;1123;
Administrativo de apoyo no clinico sector público;Personal de salud;24/09/2021;2;2;;820;
Administrativo de apoyo no clinico sector público;Personal de salud;25/09/2021;;;;17;
Administrativo de apoyo no clinico sector público;Personal de salud;26/09/2021;1;2;;;
Administrativo de apoyo no clinico sector público;Personal de salud;27/09/2021;5;6;;409;
Administrativo de apoyo no clinico sector público;Personal de salud;28/09/2021;3;10;;511;
Administrativo de apoyo no clinico sector público;Personal de salud;29/09/2021;4;1;;437;
Administrativo de apoyo no clinico sector público;Personal de salud;30/09/2021;2;4;;450;
Administrativo de apoyo no clinico sector público;Personal de salud;01/10/2021;6;2;1;409;
Administrativo de apoyo no clinico sector público;Personal de salud;02/10/2021;;3;;13;
Administrativo de apoyo no clinico sector público;Personal de salud;03/10/2021;;;;4;
Administrativo de apoyo no clinico sector público;Personal de salud;04/10/2021;;6;1;217;
Administrativo de apoyo no clinico sector público;Personal de salud;05/10/2021;;1;;251;
Administrativo de apoyo no clinico sector público;Personal de salud;06/10/2021;1;;;238;
Administrativo de apoyo no clinico sector público;Personal de salud;07/10/2021;;1;;271;
Administrativo de apoyo no clinico sector público;Personal de salud;08/10/2021;;5;;314;
Administrativo de apoyo no clinico sector público;Personal de salud;09/10/2021;;;;5;
Administrativo de apoyo no clinico sector público;Personal de salud;10/10/2021;;;;2;
Administrativo de apoyo no clinico sector público;Personal de salud;11/10/2021;;;;3;
Administrativo de apoyo no clinico sector público;Personal de salud;12/10/2021;3;8;;199;
Administrativo de apoyo no clinico sector público;Personal de salud;13/10/2021;4;10;;322;
Administrativo de apoyo no clinico sector público;Personal de salud;14/10/2021;;2;;444;
Administrativo de apoyo no clinico sector público;Personal de salud;15/10/2021;;3;;531;
Administrativo de apoyo no clinico sector público;Personal de salud;16/10/2021;;;;10;
Administrativo de apoyo no clinico sector público;Personal de salud;17/10/2021;1;;;3;
Administrativo de apoyo no clinico sector público;Personal de salud;18/10/2021;;6;;242;
Administrativo de apoyo no clinico sector público;Personal de salud;19/10/2021;;4;;266;
Administrativo de apoyo no clinico sector público;Personal de salud;20/10/2021;2;6;;298;
Administrativo de apoyo no clinico sector público;Personal de salud;21/10/2021;2;3;;287;
Administrativo de apoyo no clinico sector público;Personal de salud;22/10/2021;5;3;;352;
Administrativo de apoyo no clinico sector público;Personal de salud;23/10/2021;;;;11;
Administrativo de apoyo no clinico sector público;Personal de salud;25/10/2021;3;3;1;257;
Administrativo de apoyo no clinico sector público;Personal de salud;26/10/2021;1;2;;358;
Administrativo de apoyo no clinico sector público;Personal de salud;27/10/2021;3;5;;355;
Administrativo de apoyo no clinico sector público;Personal de salud;28/10/2021;1;5;;259;
Administrativo de apoyo no clinico sector público;Personal de salud;29/10/2021;3;;;347;
Administrativo de apoyo no clinico sector público;Personal de salud;30/10/2021;;;;30;
Administrativo de apoyo no clinico sector público;Personal de salud;31/10/2021;;;;5;
Administrativo de apoyo no clinico sector público;Personal de salud;01/11/2021;;;;3;
Administrativo de apoyo no clinico sector público;Personal de salud;02/11/2021;1;4;;197;
Administrativo de apoyo no clinico sector público;Personal de salud;03/11/2021;2;5;;302;
Administrativo de apoyo no clinico sector público;Personal de salud;04/11/2021;1;3;;302;
Administrativo de apoyo no clinico sector público;Personal de salud;05/11/2021;2;;;291;
Administrativo de apoyo no clinico sector público;Personal de salud;06/11/2021;;2;;50;
Administrativo de apoyo no clinico sector público;Personal de salud;07/11/2021;;;;3;
Administrativo de apoyo no clinico sector público;Personal de salud;08/11/2021;;1;;204;
Administrativo de apoyo no clinico sector público;Personal de salud;09/11/2021;1;1;;250;
Administrativo de apoyo no clinico sector público;Personal de salud;10/11/2021;2;6;;221;
Administrativo de apoyo no clinico sector público;Personal de salud;11/11/2021;1;6;;172;
Administrativo de apoyo no clinico sector público;Personal de salud;12/11/2021;5;;;240;
Administrativo de apoyo no clinico sector público;Personal de salud;13/11/2021;;2;;50;
Administrativo de apoyo no clinico sector público;Personal de salud;14/11/2021;;;;9;
Administrativo de apoyo no clinico sector público;Personal de salud;15/11/2021;3;2;;170;
Administrativo de apoyo no clinico sector público;Personal de salud;16/11/2021;;2;;237;
Administrativo de apoyo no clinico sector público;Personal de salud;17/11/2021;;3;;144;
Administrativo de apoyo no clinico sector público;Personal de salud;18/11/2021;2;8;;151;
Administrativo de apoyo no clinico sector público;Personal de salud;19/11/2021;2;1;;122;
Administrativo de apoyo no clinico sector público;Personal de salud;20/11/2021;1;1;;20;
Administrativo de apoyo no clinico sector público;Personal de salud;22/11/2021;2;4;;88;
Administrativo de apoyo no clinico sector público;Personal de salud;23/11/2021;1;2;;115;
Administrativo de apoyo no clinico sector público;Personal de salud;24/11/2021;;1;;112;
Administrativo de apoyo no clinico sector público;Personal de salud;25/11/2021;1;2;;98;
Administrativo de apoyo no clinico sector público;Personal de salud;26/11/2021;2;2;;116;
Administrativo de apoyo no clinico sector público;Personal de salud;27/11/2021;1;1;;27;
Administrativo de apoyo no clinico sector público;Personal de salud;28/11/2021;;2;;2;
Administrativo de apoyo no clinico sector público;Personal de salud;29/11/2021;2;5;;124;
Administrativo de apoyo no clinico sector público;Personal de salud;30/11/2021;;2;;166;
Administrativo de apoyo no clinico sector público;Personal de salud;01/12/2021;2;4;;152;
Administrativo de apoyo no clinico sector público;Personal de salud;02/12/2021;;2;;132;
Administrativo de apoyo no clinico sector público;Personal de salud;03/12/2021;4;1;;109;
Administrativo de apoyo no clinico sector público;Personal de salud;04/12/2021;;1;;23;
Administrativo de apoyo no clinico sector público;Personal de salud;05/12/2021;1;;;4;
Administrativo de apoyo no clinico sector público;Personal de salud;06/12/2021;;1;;132;
Administrativo de apoyo no clinico sector público;Personal de salud;07/12/2021;;2;;130;
Administrativo de apoyo no clinico sector público;Personal de salud;08/12/2021;;;;8;
Administrativo de apoyo no clinico sector público;Personal de salud;09/12/2021;;5;;107;
Administrativo de apoyo no clinico sector público;Personal de salud;10/12/2021;;5;;75;
Administrativo de apoyo no clinico sector público;Personal de salud;11/12/2021;;;;18;
Administrativo de apoyo no clinico sector público;Personal de salud;12/12/2021;1;;;5;
Administrativo de apoyo no clinico sector público;Personal de salud;13/12/2021;3;2;;114;
Administrativo de apoyo no clinico sector público;Personal de salud;14/12/2021;1;;;108;
Administrativo de apoyo no clinico sector público;Personal de salud;15/12/2021;;3;;99;
