REGION_CORTO;SEXO;EDAD_ANOS;Laboratorio;FECHA_INMUNIZACION;SUM_of_1aDOSIS;SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
" Atacama";Mujer;16;Pfizer;08/07/2021;187;3;
" Atacama";Mujer;16;Pfizer;09/07/2021;124;1;
" Atacama";Mujer;16;Sinovac;03/07/2021;1;;
" Atacama";Mujer;17;Pfizer;20/01/2021;1;;
" Atacama";Mujer;17;Pfizer;09/02/2021;;1;
" Atacama";Mujer;17;Pfizer;02/03/2021;2;;
" Atacama";Mujer;17;Pfizer;09/03/2021;1;;
" Atacama";Mujer;17;Pfizer;15/03/2021;1;;
" Atacama";Mujer;17;Pfizer;16/03/2021;6;;
" Atacama";Mujer;17;Pfizer;17/03/2021;5;;
" Atacama";Mujer;17;Pfizer;18/03/2021;5;;
" Atacama";Mujer;17;Pfizer;19/03/2021;3;;
" Atacama";Mujer;17;Pfizer;22/03/2021;10;;
" Atacama";Mujer;17;Pfizer;23/03/2021;9;;
" Atacama";Mujer;17;Pfizer;24/03/2021;8;;
" Atacama";Mujer;17;Pfizer;25/03/2021;7;;
" Atacama";Mujer;17;Pfizer;26/03/2021;3;;
" Atacama";Mujer;17;Pfizer;29/03/2021;1;;
" Atacama";Mujer;17;Pfizer;30/03/2021;3;2;
" Atacama";Mujer;17;Pfizer;31/03/2021;1;;
" Atacama";Mujer;17;Pfizer;01/04/2021;1;;
" Atacama";Mujer;17;Pfizer;05/04/2021;2;;
" Atacama";Mujer;17;Pfizer;06/04/2021;2;1;
" Atacama";Mujer;17;Pfizer;07/04/2021;3;;
" Atacama";Mujer;17;Pfizer;08/04/2021;6;;
" Atacama";Mujer;17;Pfizer;09/04/2021;12;;
" Atacama";Mujer;17;Pfizer;12/04/2021;2;1;
" Atacama";Mujer;17;Pfizer;13/04/2021;2;6;
" Atacama";Mujer;17;Pfizer;14/04/2021;1;4;
" Atacama";Mujer;17;Pfizer;15/04/2021;5;3;
" Atacama";Mujer;17;Pfizer;16/04/2021;3;4;
" Atacama";Mujer;17;Pfizer;19/04/2021;2;8;
" Atacama";Mujer;17;Pfizer;20/04/2021;1;10;
" Atacama";Mujer;17;Pfizer;21/04/2021;1;7;
" Atacama";Mujer;17;Pfizer;22/04/2021;1;6;
" Atacama";Mujer;17;Pfizer;23/04/2021;1;3;
" Atacama";Mujer;17;Pfizer;26/04/2021;2;3;
" Atacama";Mujer;17;Pfizer;27/04/2021;2;3;
" Atacama";Mujer;17;Pfizer;28/04/2021;2;3;
" Atacama";Mujer;17;Pfizer;29/04/2021;2;1;
" Atacama";Mujer;17;Pfizer;30/04/2021;3;;
" Atacama";Mujer;17;Pfizer;03/05/2021;1;2;
" Atacama";Mujer;17;Pfizer;04/05/2021;1;1;
" Atacama";Mujer;17;Pfizer;05/05/2021;1;5;
" Atacama";Mujer;17;Pfizer;06/05/2021;;6;
" Atacama";Mujer;17;Pfizer;07/05/2021;1;5;
" Atacama";Mujer;17;Pfizer;10/05/2021;2;4;
" Atacama";Mujer;17;Pfizer;11/05/2021;;5;
" Atacama";Mujer;17;Pfizer;12/05/2021;2;;
" Atacama";Mujer;17;Pfizer;13/05/2021;3;6;
" Atacama";Mujer;17;Pfizer;14/05/2021;10;1;
" Atacama";Mujer;17;Pfizer;15/05/2021;1;;
" Atacama";Mujer;17;Pfizer;17/05/2021;3;3;
" Atacama";Mujer;17;Pfizer;18/05/2021;6;;
" Atacama";Mujer;17;Pfizer;19/05/2021;2;;
" Atacama";Mujer;17;Pfizer;20/05/2021;3;;
" Atacama";Mujer;17;Pfizer;22/05/2021;1;;
" Atacama";Mujer;17;Pfizer;24/05/2021;3;2;
" Atacama";Mujer;17;Pfizer;25/05/2021;5;3;
" Atacama";Mujer;17;Pfizer;26/05/2021;3;3;
" Atacama";Mujer;17;Pfizer;27/05/2021;1;1;
" Atacama";Mujer;17;Pfizer;28/05/2021;2;2;
" Atacama";Mujer;17;Pfizer;31/05/2021;4;1;
" Atacama";Mujer;17;Pfizer;01/06/2021;5;;
" Atacama";Mujer;17;Pfizer;02/06/2021;3;1;
" Atacama";Mujer;17;Pfizer;03/06/2021;3;;
" Atacama";Mujer;17;Pfizer;04/06/2021;1;1;
" Atacama";Mujer;17;Pfizer;05/06/2021;1;;
" Atacama";Mujer;17;Pfizer;07/06/2021;2;2;
" Atacama";Mujer;17;Pfizer;08/06/2021;5;3;
" Atacama";Mujer;17;Pfizer;09/06/2021;2;;
" Atacama";Mujer;17;Pfizer;10/06/2021;5;3;
" Atacama";Mujer;17;Pfizer;11/06/2021;4;9;
" Atacama";Mujer;17;Pfizer;12/06/2021;;1;
" Atacama";Mujer;17;Pfizer;14/06/2021;3;2;
" Atacama";Mujer;17;Pfizer;15/06/2021;1;4;
" Atacama";Mujer;17;Pfizer;16/06/2021;2;3;
" Atacama";Mujer;17;Pfizer;17/06/2021;;4;
" Atacama";Mujer;17;Pfizer;18/06/2021;2;2;
" Atacama";Mujer;17;Pfizer;22/06/2021;7;3;
" Atacama";Mujer;17;Pfizer;23/06/2021;8;6;
" Atacama";Mujer;17;Pfizer;24/06/2021;8;5;
" Atacama";Mujer;17;Pfizer;25/06/2021;6;3;
" Atacama";Mujer;17;Pfizer;26/06/2021;1;;
" Atacama";Mujer;17;Pfizer;29/06/2021;36;6;
" Atacama";Mujer;17;Pfizer;30/06/2021;66;4;
" Atacama";Mujer;17;Pfizer;01/07/2021;284;3;
" Atacama";Mujer;17;Pfizer;02/07/2021;211;2;
" Atacama";Mujer;17;Pfizer;03/07/2021;19;;
" Atacama";Mujer;17;Pfizer;05/07/2021;105;1;
" Atacama";Mujer;17;Pfizer;06/07/2021;76;4;
" Atacama";Mujer;17;Pfizer;07/07/2021;80;7;
" Atacama";Mujer;17;Pfizer;08/07/2021;67;5;
" Atacama";Mujer;17;Pfizer;09/07/2021;50;1;
" Atacama";Mujer;17;Sinovac;03/05/2021;1;;
" Atacama";Mujer;17;Sinovac;31/05/2021;;1;
" Atacama";Mujer;17;Sinovac;30/06/2021;1;;
" Coquimbo";Hombre;12;Pfizer;22/06/2021;26;;
" Coquimbo";Hombre;12;Pfizer;23/06/2021;22;;
" Coquimbo";Hombre;12;Pfizer;24/06/2021;25;;
" Coquimbo";Hombre;12;Pfizer;25/06/2021;46;;
" Coquimbo";Hombre;12;Pfizer;26/06/2021;4;;
" Coquimbo";Hombre;12;Pfizer;29/06/2021;27;;
" Coquimbo";Hombre;12;Pfizer;30/06/2021;21;;
" Coquimbo";Hombre;12;Pfizer;01/07/2021;29;;
" Coquimbo";Hombre;12;Pfizer;02/07/2021;31;;
" Coquimbo";Hombre;12;Pfizer;03/07/2021;3;;
" Coquimbo";Hombre;12;Pfizer;05/07/2021;22;;
" Coquimbo";Hombre;12;Pfizer;06/07/2021;44;;
" Coquimbo";Hombre;12;Pfizer;07/07/2021;34;;
" Coquimbo";Hombre;12;Pfizer;08/07/2021;45;;
" Coquimbo";Hombre;12;Pfizer;09/07/2021;21;;
" Coquimbo";Hombre;13;Pfizer;22/06/2021;24;;
" Coquimbo";Hombre;13;Pfizer;23/06/2021;28;;
" Coquimbo";Hombre;13;Pfizer;24/06/2021;30;;
" Coquimbo";Hombre;13;Pfizer;25/06/2021;29;;
" Coquimbo";Hombre;13;Pfizer;26/06/2021;2;;
" Coquimbo";Hombre;13;Pfizer;29/06/2021;21;;
" Coquimbo";Hombre;13;Pfizer;30/06/2021;31;;
" Coquimbo";Hombre;13;Pfizer;01/07/2021;44;;
" Coquimbo";Hombre;13;Pfizer;02/07/2021;50;;
" Coquimbo";Hombre;13;Pfizer;03/07/2021;1;;
" Coquimbo";Hombre;13;Pfizer;05/07/2021;15;;
" Coquimbo";Hombre;13;Pfizer;06/07/2021;45;;
" Coquimbo";Hombre;13;Pfizer;07/07/2021;33;;
" Coquimbo";Hombre;13;Pfizer;08/07/2021;52;;
" Coquimbo";Hombre;13;Pfizer;09/07/2021;20;;
" Coquimbo";Hombre;14;Pfizer;22/06/2021;22;;
" Coquimbo";Hombre;14;Pfizer;23/06/2021;30;;
" Coquimbo";Hombre;14;Pfizer;24/06/2021;23;;
" Coquimbo";Hombre;14;Pfizer;25/06/2021;31;;
" Coquimbo";Hombre;14;Pfizer;26/06/2021;3;;
" Coquimbo";Hombre;14;Pfizer;28/06/2021;1;;
" Coquimbo";Hombre;14;Pfizer;29/06/2021;35;;
" Coquimbo";Hombre;14;Pfizer;30/06/2021;34;;
" Coquimbo";Hombre;14;Pfizer;01/07/2021;34;;
" Coquimbo";Hombre;14;Pfizer;02/07/2021;31;;
" Coquimbo";Hombre;14;Pfizer;03/07/2021;6;;
" Coquimbo";Hombre;14;Pfizer;05/07/2021;26;;
" Coquimbo";Hombre;14;Pfizer;06/07/2021;46;;
" Coquimbo";Hombre;14;Pfizer;07/07/2021;41;;
" Coquimbo";Hombre;14;Pfizer;08/07/2021;46;;
" Coquimbo";Hombre;14;Pfizer;09/07/2021;38;;
" Coquimbo";Hombre;15;Pfizer;14/06/2021;1;;
" Coquimbo";Hombre;15;Pfizer;21/06/2021;3;;
" Coquimbo";Hombre;15;Pfizer;22/06/2021;37;;
" Coquimbo";Hombre;15;Pfizer;23/06/2021;22;;
" Coquimbo";Hombre;15;Pfizer;24/06/2021;31;;
" Coquimbo";Hombre;15;Pfizer;25/06/2021;40;;
" Coquimbo";Hombre;15;Pfizer;26/06/2021;1;;
" Coquimbo";Hombre;15;Pfizer;29/06/2021;26;;
" Coquimbo";Hombre;15;Pfizer;30/06/2021;30;;
" Coquimbo";Hombre;15;Pfizer;01/07/2021;34;;
" Coquimbo";Hombre;15;Pfizer;02/07/2021;37;;
" Coquimbo";Hombre;15;Pfizer;03/07/2021;3;;
" Coquimbo";Hombre;15;Pfizer;05/07/2021;23;;
" Coquimbo";Hombre;15;Pfizer;06/07/2021;36;;
" Coquimbo";Hombre;15;Pfizer;07/07/2021;70;;
" Coquimbo";Hombre;15;Pfizer;08/07/2021;34;;
" Coquimbo";Hombre;15;Pfizer;09/07/2021;48;;
" Coquimbo";Hombre;16;Pfizer;01/03/2021;1;;
" Coquimbo";Hombre;16;Pfizer;10/03/2021;2;;
" Coquimbo";Hombre;16;Pfizer;11/03/2021;1;;
" Coquimbo";Hombre;16;Pfizer;15/03/2021;6;;
" Coquimbo";Hombre;16;Pfizer;16/03/2021;4;;
" Coquimbo";Hombre;16;Pfizer;17/03/2021;4;;
" Coquimbo";Hombre;16;Pfizer;18/03/2021;6;;
" Coquimbo";Hombre;16;Pfizer;19/03/2021;48;;
" Coquimbo";Hombre;16;Pfizer;22/03/2021;37;1;
" Coquimbo";Hombre;16;Pfizer;23/03/2021;15;;
" Coquimbo";Hombre;16;Pfizer;24/03/2021;10;;
" Coquimbo";Hombre;16;Pfizer;25/03/2021;16;;
" Coquimbo";Hombre;16;Pfizer;26/03/2021;7;;
" Coquimbo";Hombre;16;Pfizer;29/03/2021;11;;
" Coquimbo";Hombre;16;Pfizer;30/03/2021;8;;
" Coquimbo";Hombre;16;Pfizer;31/03/2021;5;;
" Coquimbo";Hombre;16;Pfizer;01/04/2021;7;;
" Coquimbo";Hombre;16;Pfizer;05/04/2021;8;;
" Coquimbo";Hombre;16;Pfizer;06/04/2021;4;;
" Coquimbo";Hombre;16;Pfizer;07/04/2021;8;1;
" Coquimbo";Hombre;16;Pfizer;08/04/2021;6;2;
" Coquimbo";Hombre;16;Pfizer;09/04/2021;3;;
" Coquimbo";Hombre;16;Pfizer;12/04/2021;2;5;
" Coquimbo";Hombre;16;Pfizer;13/04/2021;8;4;
" Coquimbo";Hombre;16;Pfizer;14/04/2021;2;4;
" Coquimbo";Hombre;16;Pfizer;15/04/2021;5;3;
" Coquimbo";Hombre;16;Pfizer;16/04/2021;2;29;
" Coquimbo";Hombre;16;Pfizer;19/04/2021;3;49;
" Coquimbo";Hombre;16;Pfizer;20/04/2021;9;19;
" Coquimbo";Hombre;16;Pfizer;21/04/2021;5;9;
" Coquimbo";Hombre;16;Pfizer;22/04/2021;4;11;
" Coquimbo";Hombre;16;Pfizer;23/04/2021;4;14;
" Coquimbo";Hombre;16;Pfizer;26/04/2021;4;10;
" Coquimbo";Hombre;16;Pfizer;27/04/2021;1;8;
" Coquimbo";Hombre;16;Pfizer;28/04/2021;4;7;
" Coquimbo";Hombre;16;Pfizer;29/04/2021;8;8;
" Coquimbo";Hombre;16;Pfizer;30/04/2021;4;1;
" Coquimbo";Hombre;16;Pfizer;03/05/2021;2;5;
" Coquimbo";Hombre;16;Pfizer;04/05/2021;6;6;
" Coquimbo";Hombre;16;Pfizer;05/05/2021;2;6;
" Coquimbo";Hombre;16;Pfizer;06/05/2021;6;7;
" Coquimbo";Hombre;16;Pfizer;07/05/2021;6;4;
" Coquimbo";Hombre;16;Pfizer;10/05/2021;2;3;
" Coquimbo";Hombre;16;Pfizer;11/05/2021;2;4;
" Coquimbo";Hombre;16;Pfizer;12/05/2021;3;4;
" Coquimbo";Hombre;16;Pfizer;13/05/2021;1;7;
" Coquimbo";Hombre;16;Pfizer;14/05/2021;5;3;
" Coquimbo";Hombre;16;Pfizer;17/05/2021;2;3;
" Coquimbo";Hombre;16;Pfizer;18/05/2021;5;5;
" Coquimbo";Hombre;16;Pfizer;19/05/2021;4;4;
" Coquimbo";Hombre;16;Pfizer;20/05/2021;2;5;
" Coquimbo";Hombre;16;Pfizer;24/05/2021;3;5;
" Coquimbo";Hombre;16;Pfizer;25/05/2021;3;5;
" Coquimbo";Hombre;16;Pfizer;26/05/2021;3;5;
" Coquimbo";Hombre;16;Pfizer;27/05/2021;4;4;
" Coquimbo";Hombre;16;Pfizer;28/05/2021;1;3;
" Coquimbo";Hombre;16;Pfizer;31/05/2021;6;6;
" Coquimbo";Hombre;16;Pfizer;01/06/2021;4;4;
" Coquimbo";Hombre;16;Pfizer;02/06/2021;2;2;
" Coquimbo";Hombre;16;Pfizer;03/06/2021;1;3;
" Coquimbo";Hombre;16;Pfizer;04/06/2021;;7;
" Coquimbo";Hombre;16;Pfizer;07/06/2021;4;5;
" Coquimbo";Hombre;16;Pfizer;08/06/2021;3;5;
" Coquimbo";Hombre;16;Pfizer;09/06/2021;5;2;
" Coquimbo";Hombre;16;Pfizer;10/06/2021;4;1;
" Coquimbo";Hombre;16;Pfizer;11/06/2021;7;4;
" Coquimbo";Hombre;16;Pfizer;12/06/2021;;1;
" Coquimbo";Hombre;16;Pfizer;14/06/2021;6;2;
" Coquimbo";Hombre;16;Pfizer;15/06/2021;5;3;
" Coquimbo";Hombre;16;Pfizer;16/06/2021;4;4;
" Coquimbo";Hombre;16;Pfizer;17/06/2021;1;4;
" Coquimbo";Hombre;16;Pfizer;18/06/2021;2;2;
" Coquimbo";Hombre;16;Pfizer;22/06/2021;12;3;
" Coquimbo";Hombre;16;Pfizer;23/06/2021;10;4;
" Coquimbo";Hombre;16;Pfizer;24/06/2021;20;5;
" Coquimbo";Hombre;16;Pfizer;25/06/2021;31;2;
" Coquimbo";Hombre;16;Pfizer;26/06/2021;3;;
" Coquimbo";Hombre;16;Pfizer;29/06/2021;18;7;
" Coquimbo";Hombre;16;Pfizer;30/06/2021;22;3;
" Coquimbo";Hombre;16;Pfizer;01/07/2021;35;3;
" Coquimbo";Hombre;16;Pfizer;02/07/2021;33;;
" Coquimbo";Hombre;16;Pfizer;05/07/2021;128;5;
" Coquimbo";Hombre;16;Pfizer;06/07/2021;170;2;
" Coquimbo";Hombre;16;Pfizer;07/07/2021;727;4;
" Coquimbo";Hombre;16;Pfizer;08/07/2021;568;4;
" Coquimbo";Hombre;16;Pfizer;09/07/2021;424;2;
" Coquimbo";Hombre;17;Pfizer;26/02/2021;1;;
" Coquimbo";Hombre;17;Pfizer;03/03/2021;1;;
" Coquimbo";Hombre;17;Pfizer;08/03/2021;1;;
" Coquimbo";Hombre;17;Pfizer;10/03/2021;2;;
" Coquimbo";Hombre;17;Pfizer;11/03/2021;1;;
" Coquimbo";Hombre;17;Pfizer;12/03/2021;2;;
" Coquimbo";Hombre;17;Pfizer;15/03/2021;4;;
" Coquimbo";Hombre;17;Pfizer;16/03/2021;3;;
" Coquimbo";Hombre;17;Pfizer;17/03/2021;5;;
" Coquimbo";Hombre;17;Pfizer;18/03/2021;5;;
" Coquimbo";Hombre;17;Pfizer;19/03/2021;50;;
" Coquimbo";Hombre;17;Pfizer;22/03/2021;45;1;
" Coquimbo";Hombre;17;Pfizer;23/03/2021;15;;
" Coquimbo";Hombre;17;Pfizer;24/03/2021;11;;
" Coquimbo";Hombre;17;Pfizer;25/03/2021;8;;
" Coquimbo";Hombre;17;Pfizer;26/03/2021;9;;
" Coquimbo";Hombre;17;Pfizer;29/03/2021;11;;
" Coquimbo";Hombre;17;Pfizer;30/03/2021;7;;
" Coquimbo";Hombre;17;Pfizer;31/03/2021;7;1;
" Coquimbo";Hombre;17;Pfizer;01/04/2021;7;;
" Coquimbo";Hombre;17;Pfizer;05/04/2021;7;1;
" Coquimbo";Hombre;17;Pfizer;06/04/2021;7;;
" Coquimbo";Hombre;17;Pfizer;07/04/2021;5;2;
" Coquimbo";Hombre;17;Pfizer;08/04/2021;;1;
" Coquimbo";Hombre;17;Pfizer;09/04/2021;4;2;
" Coquimbo";Hombre;17;Pfizer;10/04/2021;1;;
" Coquimbo";Hombre;17;Pfizer;12/04/2021;7;3;
" Coquimbo";Hombre;17;Pfizer;13/04/2021;5;5;
" Coquimbo";Hombre;17;Pfizer;14/04/2021;4;4;
" Coquimbo";Hombre;17;Pfizer;15/04/2021;3;6;
" Coquimbo";Hombre;17;Pfizer;16/04/2021;2;26;
" Coquimbo";Hombre;17;Pfizer;19/04/2021;3;55;
" Coquimbo";Hombre;17;Pfizer;20/04/2021;6;21;
" Coquimbo";Hombre;17;Pfizer;21/04/2021;10;7;
" Coquimbo";Hombre;17;Pfizer;22/04/2021;3;9;
" Coquimbo";Hombre;17;Pfizer;23/04/2021;;13;
" Coquimbo";Hombre;17;Pfizer;26/04/2021;5;9;
" Coquimbo";Hombre;17;Pfizer;27/04/2021;4;9;
" Coquimbo";Hombre;17;Pfizer;28/04/2021;1;9;
" Coquimbo";Hombre;17;Pfizer;29/04/2021;5;6;
" Coquimbo";Hombre;17;Pfizer;30/04/2021;14;2;
" Coquimbo";Hombre;17;Pfizer;03/05/2021;1;8;
" Coquimbo";Hombre;17;Pfizer;04/05/2021;3;5;
" Coquimbo";Hombre;17;Pfizer;05/05/2021;2;2;
" Coquimbo";Hombre;17;Pfizer;06/05/2021;4;1;
" Coquimbo";Hombre;17;Pfizer;07/05/2021;8;4;
" Coquimbo";Hombre;17;Pfizer;10/05/2021;4;1;
" Coquimbo";Hombre;17;Pfizer;11/05/2021;8;8;
" Coquimbo";Hombre;17;Pfizer;12/05/2021;5;2;
" Coquimbo";Hombre;17;Pfizer;13/05/2021;3;4;
" Coquimbo";Hombre;17;Pfizer;14/05/2021;1;4;
" Coquimbo";Hombre;17;Pfizer;17/05/2021;6;3;
" Coquimbo";Hombre;17;Pfizer;18/05/2021;5;4;
" Coquimbo";Hombre;17;Pfizer;19/05/2021;6;9;
" Coquimbo";Hombre;17;Pfizer;20/05/2021;2;4;
" Coquimbo";Hombre;17;Pfizer;24/05/2021;5;2;
" Coquimbo";Hombre;17;Pfizer;25/05/2021;7;6;
" Coquimbo";Hombre;17;Pfizer;26/05/2021;7;3;
" Coquimbo";Hombre;17;Pfizer;27/05/2021;3;4;
" Coquimbo";Hombre;17;Pfizer;28/05/2021;2;1;
" Coquimbo";Hombre;17;Pfizer;31/05/2021;7;3;
" Coquimbo";Hombre;17;Pfizer;01/06/2021;3;14;
" Coquimbo";Hombre;17;Pfizer;02/06/2021;4;1;
" Coquimbo";Hombre;17;Pfizer;03/06/2021;5;2;
" Coquimbo";Hombre;17;Pfizer;04/06/2021;8;7;
" Coquimbo";Hombre;17;Pfizer;05/06/2021;;1;
" Coquimbo";Hombre;17;Pfizer;07/06/2021;6;5;
" Coquimbo";Hombre;17;Pfizer;08/06/2021;4;10;
" Coquimbo";Hombre;17;Pfizer;09/06/2021;4;8;
" Coquimbo";Hombre;17;Pfizer;10/06/2021;2;2;
" Coquimbo";Hombre;17;Pfizer;11/06/2021;5;2;
" Coquimbo";Hombre;17;Pfizer;12/06/2021;1;;
" Coquimbo";Hombre;17;Pfizer;14/06/2021;7;6;
" Coquimbo";Hombre;17;Pfizer;15/06/2021;3;2;
" Coquimbo";Hombre;17;Pfizer;16/06/2021;7;6;
" Coquimbo";Hombre;17;Pfizer;17/06/2021;2;5;
" Coquimbo";Hombre;17;Pfizer;18/06/2021;5;1;
" Coquimbo";Hombre;17;Pfizer;19/06/2021;1;;
" Coquimbo";Hombre;17;Pfizer;21/06/2021;1;1;
" Coquimbo";Hombre;17;Pfizer;22/06/2021;12;9;
" Coquimbo";Hombre;17;Pfizer;23/06/2021;30;3;
" Coquimbo";Hombre;17;Pfizer;24/06/2021;12;4;
" Coquimbo";Hombre;17;Pfizer;25/06/2021;29;4;
" Coquimbo";Hombre;17;Pfizer;26/06/2021;1;1;
" Coquimbo";Hombre;17;Pfizer;28/06/2021;2;;
" Coquimbo";Hombre;17;Pfizer;29/06/2021;84;8;
" Coquimbo";Hombre;17;Pfizer;30/06/2021;116;4;
" Coquimbo";Hombre;17;Pfizer;01/07/2021;980;6;
" Coquimbo";Hombre;17;Pfizer;02/07/2021;688;10;
" Coquimbo";Hombre;17;Pfizer;03/07/2021;26;;
" Coquimbo";Hombre;17;Pfizer;04/07/2021;7;;
" Coquimbo";Hombre;17;Pfizer;05/07/2021;248;6;
" Coquimbo";Hombre;17;Pfizer;06/07/2021;169;6;
" Coquimbo";Hombre;17;Pfizer;07/07/2021;219;2;
" Coquimbo";Hombre;17;Pfizer;08/07/2021;182;4;
" Coquimbo";Hombre;17;Pfizer;09/07/2021;199;6;
" Coquimbo";Intersex (Indeterminado);15;Pfizer;09/07/2021;1;;
" Coquimbo";Intersex (Indeterminado);17;Pfizer;01/07/2021;1;;
" Coquimbo";Intersex (Indeterminado);17;Pfizer;07/07/2021;1;;
" Coquimbo";Mujer;12;Pfizer;22/06/2021;11;;
" Coquimbo";Mujer;12;Pfizer;23/06/2021;14;;
" Coquimbo";Mujer;12;Pfizer;24/06/2021;19;;
" Coquimbo";Mujer;12;Pfizer;25/06/2021;39;;
" Coquimbo";Mujer;12;Pfizer;26/06/2021;1;;
" Coquimbo";Mujer;12;Pfizer;28/06/2021;2;;
" Coquimbo";Mujer;12;Pfizer;29/06/2021;20;;
" Coquimbo";Mujer;12;Pfizer;30/06/2021;30;;
" Coquimbo";Mujer;12;Pfizer;01/07/2021;27;;
" Coquimbo";Mujer;12;Pfizer;02/07/2021;26;;
" Coquimbo";Mujer;12;Pfizer;03/07/2021;6;;
" Coquimbo";Mujer;12;Pfizer;05/07/2021;24;;
" Coquimbo";Mujer;12;Pfizer;06/07/2021;31;;
" Coquimbo";Mujer;12;Pfizer;07/07/2021;41;;
" Coquimbo";Mujer;12;Pfizer;08/07/2021;52;;
" Coquimbo";Mujer;12;Pfizer;09/07/2021;23;;
" Coquimbo";Mujer;13;Pfizer;22/06/2021;19;;
" Coquimbo";Mujer;13;Pfizer;23/06/2021;12;;
" Coquimbo";Mujer;13;Pfizer;24/06/2021;27;;
" Coquimbo";Mujer;13;Pfizer;25/06/2021;34;;
" Coquimbo";Mujer;13;Pfizer;26/06/2021;4;;
" Coquimbo";Mujer;13;Pfizer;29/06/2021;33;;
" Coquimbo";Mujer;13;Pfizer;30/06/2021;33;;
" Coquimbo";Mujer;13;Pfizer;01/07/2021;24;;
" Coquimbo";Mujer;13;Pfizer;02/07/2021;31;;
" Coquimbo";Mujer;13;Pfizer;03/07/2021;2;;
" Coquimbo";Mujer;13;Pfizer;05/07/2021;22;;
" Coquimbo";Mujer;13;Pfizer;06/07/2021;32;;
" Coquimbo";Mujer;13;Pfizer;07/07/2021;39;;
" Coquimbo";Mujer;13;Pfizer;08/07/2021;44;;
" Coquimbo";Mujer;13;Pfizer;09/07/2021;22;;
" Coquimbo";Mujer;14;Pfizer;21/06/2021;2;;
" Coquimbo";Mujer;14;Pfizer;22/06/2021;19;;
" Coquimbo";Mujer;14;Pfizer;23/06/2021;21;;
" Coquimbo";Mujer;14;Pfizer;24/06/2021;22;;
" Coquimbo";Mujer;14;Pfizer;25/06/2021;33;;
" Coquimbo";Mujer;14;Pfizer;29/06/2021;26;;
" Coquimbo";Mujer;14;Pfizer;30/06/2021;19;;
" Coquimbo";Mujer;14;Pfizer;01/07/2021;30;;
" Coquimbo";Mujer;14;Pfizer;02/07/2021;28;;
" Coquimbo";Mujer;14;Pfizer;03/07/2021;2;;
" Coquimbo";Mujer;14;Pfizer;05/07/2021;22;;
" Coquimbo";Mujer;14;Pfizer;06/07/2021;32;;
" Coquimbo";Mujer;14;Pfizer;07/07/2021;49;;
" Coquimbo";Mujer;14;Pfizer;08/07/2021;48;;
" Coquimbo";Mujer;14;Pfizer;09/07/2021;24;;
" Coquimbo";Mujer;15;Pfizer;18/05/2021;1;;
" Coquimbo";Mujer;15;Pfizer;28/05/2021;1;;
" Coquimbo";Mujer;15;Pfizer;15/06/2021;;1;
" Coquimbo";Mujer;15;Pfizer;22/06/2021;28;;
" Coquimbo";Mujer;15;Pfizer;23/06/2021;22;;
" Coquimbo";Mujer;15;Pfizer;24/06/2021;25;;
" Coquimbo";Mujer;15;Pfizer;25/06/2021;41;;
" Coquimbo";Mujer;15;Pfizer;26/06/2021;6;;
" Coquimbo";Mujer;15;Pfizer;28/06/2021;2;;
" Coquimbo";Mujer;15;Pfizer;29/06/2021;36;;
" Coquimbo";Mujer;15;Pfizer;30/06/2021;25;1;
" Coquimbo";Mujer;15;Pfizer;01/07/2021;36;;
" Coquimbo";Mujer;15;Pfizer;02/07/2021;33;;
" Coquimbo";Mujer;15;Pfizer;03/07/2021;3;;
" Coquimbo";Mujer;15;Pfizer;05/07/2021;21;;
" Coquimbo";Mujer;15;Pfizer;06/07/2021;31;;
" Coquimbo";Mujer;15;Pfizer;07/07/2021;74;;
" Coquimbo";Mujer;15;Pfizer;08/07/2021;54;;
" Coquimbo";Mujer;15;Pfizer;09/07/2021;47;;
" Coquimbo";Mujer;15;Sinovac;09/07/2021;1;;
" Coquimbo";Mujer;16;Pfizer;01/03/2021;1;;
" Coquimbo";Mujer;16;Pfizer;02/03/2021;1;;
" Coquimbo";Mujer;16;Pfizer;10/03/2021;3;;
" Coquimbo";Mujer;16;Pfizer;11/03/2021;2;;
" Coquimbo";Mujer;16;Pfizer;15/03/2021;3;;
" Coquimbo";Mujer;16;Pfizer;16/03/2021;7;;
" Coquimbo";Mujer;16;Pfizer;17/03/2021;4;;
" Coquimbo";Mujer;16;Pfizer;18/03/2021;7;;
" Coquimbo";Mujer;16;Pfizer;19/03/2021;52;;
" Coquimbo";Mujer;16;Pfizer;22/03/2021;41;1;
" Coquimbo";Mujer;16;Pfizer;23/03/2021;21;;
" Coquimbo";Mujer;16;Pfizer;24/03/2021;4;;
" Coquimbo";Mujer;16;Pfizer;25/03/2021;8;;
" Coquimbo";Mujer;16;Pfizer;26/03/2021;10;;
" Coquimbo";Mujer;16;Pfizer;29/03/2021;7;;
" Coquimbo";Mujer;16;Pfizer;30/03/2021;8;;
" Coquimbo";Mujer;16;Pfizer;31/03/2021;4;;
" Coquimbo";Mujer;16;Pfizer;01/04/2021;8;;
" Coquimbo";Mujer;16;Pfizer;05/04/2021;4;1;
" Coquimbo";Mujer;16;Pfizer;06/04/2021;6;;
" Coquimbo";Mujer;16;Pfizer;07/04/2021;4;3;
" Coquimbo";Mujer;16;Pfizer;08/04/2021;6;1;
" Coquimbo";Mujer;16;Pfizer;09/04/2021;3;1;
